,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,subject_id,days
10,1,4.666666666666667,-1.6666666666666667,-0.3333333333333333,0.015625,8011.489001512526,0.0,0.0,115.586,5068.228999999999,1933.115,0.0,0.0,0.0,207.283,0.0,0.0,157.198,648.665,0.0,5,10
11,2,5.75,-0.5,0.5,0.0894628099173552,8473.897000312809,0.0,2.0,110.068,6993.268,1307.3250000000005,0.0,0.0,0.0,130.787,0.0,0.0,124.287,0.0,0.0,5,11
12,3,5.6,-0.8,0.0,0.0896674909844251,12309.06700158119,1.0,1.0,683.622,10110.529,778.135,0.0,0.0,0.0,113.621,0.0,0.0,137.643,26.285,0.0,5,12
13,4,6.2,0.2,0.6,0.1357626525475043,5678.529999494552,1.0,0.0,264.997,4112.275,4646.77,0.0,0.0,0.0,79.067,345.007,0.0,0.0,17.071,0.0,5,13
14,5,6.4,0.0,1.0,0.2444320238151259,2576.151999950409,3.0,1.0,521.427,1570.879,345.733,0.0,0.0,0.0,125.964,0.0,0.0,32.533,47.14,0.0,5,14
15,6,6.2,-1.0,1.0,0.0587567339125613,3078.7440004348746,4.0,0.0,179.22599999999997,2335.42,319.118,0.0,0.0,0.0,127.514,0.0,0.0,22.921,95.895,0.0,5,15
16,0,6.6,-0.4,0.8,0.0850177304964538,1895.1689987182613,2.0,0.0,125.383,1281.2669999999998,116.071,0.0,0.0,0.0,89.243,0.0,0.0,159.73199999999997,66.526,0.0,5,16
17,1,7.0,-0.5,1.0,0.1353636589100844,5117.0229992866525,0.0,0.0,459.605,3047.157,2108.9500000000003,0.0,0.0,0.0,101.383,351.158,0.0,148.46599999999998,19.131,0.0,5,17
18,2,6.8,0.4,1.0,0.0975295626860849,2805.35399913788,0.0,0.0,388.53,1677.0389999999998,439.713,0.0,0.0,0.0,93.075,74.052,0.0,155.363,10.106000000000002,0.0,5,18
19,3,7.4,-1.2,0.8,0.1840776699029126,5141.602998733517,0.0,0.0,707.565,3083.266,473.035,0.0,0.0,0.0,97.732,884.8580000000001,0.0,20.261000000000003,0.0,0.0,5,19
20,4,7.0,-1.0,1.0,0.0996602767103513,5753.590000867847,3.0,0.0,1096.743,3812.88,160.57899999999998,0.0,0.0,0.0,182.898,237.591,0.0,240.52,12.31,0.0,5,20
21,5,7.5,-0.25,1.0,0.1803427179852698,5067.121999979024,1.0,0.0,764.2100000000002,3593.452,278.89500000000004,0.0,0.0,0.0,209.122,0.0,0.0,117.526,10.201,0.0,5,21
22,6,6.8,0.0,1.0,0.0141779788838612,5078.708000659944,2.0,0.0,224.35300000000004,4053.1660000000006,938.494,0.0,0.0,0.0,381.157,6.036,0.0,0.0,72.99799999999999,0.0,5,22
23,0,6.75,-0.25,0.75,0.0938261351052047,4797.78600049019,1.0,0.0,476.127,3842.065000000001,327.199,0.0,0.0,0.0,67.618,0.0,0.0,46.251,32.203,0.0,5,23
24,1,6.5,-0.25,0.0,0.0856023843757486,2232.4060010910043,1.0,0.0,271.83700000000005,1271.335,1926.482,0.0,0.0,0.0,668.597,0.0,0.0,7.044,0.0,0.0,5,24
25,2,7.25,0.5,1.0,0.1626535372760621,5137.401998996734,1.0,0.0,404.562,3610.433,944.357,0.0,0.0,0.0,73.84700000000001,7.161,0.0,87.147,4.016,0.0,5,25
26,3,7.2,0.8,0.8,0.0097970926711084,5117.859999418264,1.0,0.0,315.349,3936.564,905.618,0.0,0.0,0.0,1966.694,257.664,0.0,0.0,0.0,0.0,5,26
27,4,7.2,0.2,1.0,0.0924925593665422,5556.304000616077,0.0,0.0,855.242,4417.415999999999,535.117,0.0,0.0,21.127,99.911,60.99,0.0,0.0,9.073,0.0,5,27
28,5,6.8,-1.2,0.6,0.0134313725490196,8957.55399942398,0.0,3.0,727.259,6641.645999999999,599.217,0.0,0.0,0.0,50.653000000000006,778.526,0.0,148.69299999999998,33.42,0.0,5,28
29,6,7.5,-0.3333333333333333,1.0,0.0793223960596844,4313.618000268936,12.0,0.0,589.194,3555.541,208.008,0.0,0.0,0.0,176.17300000000003,198.636,0.0,0.0,5.021,0.0,5,29
30,0,6.4,-0.8,0.4,0.178292174757778,3009.2869997024545,1.0,0.0,649.066,878.8010000000002,335.05600000000004,0.0,0.0,0.0,115.16,850.699,0.0,246.393,11.048,0.0,5,30
31,1,6.8,-0.2,0.8,0.16644322123418,8574.315001010893,0.0,0.0,467.332,4812.587,655.275,0.0,0.0,0.0,641.7669999999999,1838.17,0.0,219.53600000000003,74.275,0.0,5,31
32,2,7.2,-0.2,0.8,0.1528273173161744,1910.4399998188003,0.0,0.0,207.93400000000003,1236.6249999999998,194.183,0.0,0.0,0.0,129.60899999999998,476.553,0.0,0.0,23.194,0.0,5,32
33,3,6.8,0.0,0.6,0.1554839956978994,5227.619999408724,0.0,0.0,536.3439999999999,3345.921,413.456,0.0,0.0,0.0,86.958,828.657,0.0,19.958,40.364,0.0,5,33
34,4,7.25,0.5,1.0,0.1562828742129597,3895.548001766205,1.0,1.0,396.001,3758.871,829.578,0.0,0.0,0.0,271.559,637.22,0.0,212.614,0.0,0.0,5,34
35,5,7.4,-0.8,0.8,0.0591361291872801,4606.761000871656,2.0,0.0,902.0579999999998,2131.073,84.89699999999999,0.0,0.0,0.0,105.156,1153.7810000000002,0.0,105.788,17.313,0.0,5,35
36,6,7.2,-1.2,1.0,0.0289549066381697,6003.200999975206,0.0,0.0,180.04199999999997,4022.774,320.707,0.0,0.0,0.0,56.815,1328.527,0.0,173.338,103.867,0.0,5,36
37,0,7.2,-0.4,1.0,0.125532905787143,8232.30799984932,0.0,0.0,558.6519999999999,6268.542,539.5079999999999,0.0,0.0,0.0,56.41,489.2080000000001,5.029,62.363,146.617,0.0,5,37
38,1,7.0,-0.2,1.0,0.1183617831790087,6128.301001787191,1.0,1.0,598.543,3003.331,427.684,0.0,0.0,0.0,157.37400000000002,1748.118,0.0,97.567,86.64500000000001,0.0,5,38
39,2,7.4,-0.4,1.0,0.0948411567352513,3499.4699997901907,0.0,1.0,225.718,2576.251,957.521,0.0,0.0,0.0,53.07999999999999,435.9760000000001,0.0,92.739,0.0,0.0,5,39
40,3,7.0,-0.75,1.0,0.1050375981908118,5319.371999025343,0.0,0.0,308.635,4047.614,57.849,0.0,0.0,0.0,70.298,963.609,0.0,72.639,10.037,0.0,5,40
41,4,7.2,-1.0,1.0,0.0633957737684445,5521.323002099992,0.0,0.0,284.372,3672.64,593.056,0.0,0.0,0.0,73.898,1045.872,0.0,218.396,17.131999999999998,0.0,5,41
42,5,7.8,-1.2,1.0,0.1678387944506431,5887.135001182555,5.0,1.0,1841.347,3828.796,1430.8460000000002,0.0,0.0,0.0,124.265,635.453,0.0,16.073999999999998,79.521,0.0,5,42
43,6,7.4,-0.8,1.0,0.019047619047619,3322.046000003816,0.0,0.0,411.1869999999999,2880.295,264.934,0.0,0.0,0.0,236.894,740.4409999999999,0.0,0.0,89.829,0.0,5,43
44,0,7.2,-0.2,1.0,0.0096642096642096,3227.472002029418,1.0,0.0,219.81,2563.045,213.68400000000003,0.0,0.0,0.0,42.607,668.595,0.0,174.014,0.0,0.0,5,44
45,1,7.0,0.2,1.0,0.1412646567499655,6895.284997940064,0.0,0.0,232.041,5160.821999999999,1026.485,0.0,0.0,0.0,156.259,477.775,0.0,175.478,13.134,0.0,5,45
46,2,6.8,-0.6,0.8,0.024636661978434,3491.9889996051784,0.0,0.0,31.581,2564.497,99.251,0.0,0.0,0.0,74.353,2228.188,0.0,203.296,10.068,0.0,5,46
47,3,6.8,-0.2,1.0,0.0149034593724859,4947.20899915695,0.0,0.0,247.414,4314.138,100.303,0.0,0.0,0.0,100.85,328.906,0.0,0.0,0.0,0.0,5,47
48,4,7.0,-0.2,1.0,0.0049382716049382,12733.35799884796,0.0,1.0,3023.582,7700.4,339.324,0.0,0.0,0.0,463.9069999999999,1008.824,0.0,88.472,41.219,0.0,5,48
49,5,6.75,0.25,1.0,0.0952349039629254,3900.7909994125375,1.0,11.0,717.222,2575.49,216.86,0.0,0.0,0.0,67.255,506.262,0.0,227.171,1.01,0.0,5,49
50,6,7.25,0.5,1.0,0.2100541984979582,4174.052999496461,0.0,0.0,111.824,3188.192,191.661,0.0,0.0,0.0,102.084,333.98500000000007,0.0,128.531,35.233000000000004,0.0,5,50
51,0,6.0,-1.5,1.0,0.1753147917531478,375.71099972724926,2.0,0.0,71.903,182.26200000000003,91.639,0.0,0.0,0.0,28.257,0.0,0.0,0.0,0.0,0.0,5,51
0,1,7.2,-0.4,0.6,0.0883333333333334,5059.3880009651175,0.0,0.0,9.042,3004.686,1991.681,0.0,0.0,0.0,125.834,504.396,0.0,0.0,0.0,0.0,6,0
1,2,7.25,0.25,1.0,0.0541666666666666,9821.195001363752,2.0,0.0,324.372,3817.444,3017.6400000000003,0.0,0.0,312.63000000000005,82.83900000000001,3200.105,375.373,0.0,0.0,0.0,6,1
2,3,7.5,0.5,0.5,0.0541666666666667,8516.48300027847,1.0,0.0,516.66,4037.239,2296.96,0.0,0.0,0.0,63.81299999999999,1405.126,188.803,0.0,0.0,0.0,6,2
3,4,7.6,0.0,0.8,0.1483333333333332,6411.526002168655,0.0,1.0,49.347,3245.623,2102.398,0.0,0.0,42.263,356.825,3140.75,80.015,0.0,0.0,0.0,6,3
4,5,7.6,-0.2,1.0,0.1670588235294118,4575.665999650958,0.0,0.0,32.411,2684.9230000000007,867.2729999999999,0.0,0.0,0.0,108.495,1034.62,0.0,0.0,0.0,0.0,6,4
5,6,8.0,0.2,1.0,0.1588935574229693,8149.122999429701,1.0,3.0,1548.2290000000005,752.187,2173.268,0.0,1031.173,0.0,47.386,2650.402,0.0,0.0,0.0,0.0,6,5
6,0,6.8,-0.6,0.2,0.1283333333333333,8523.117999553679,1.0,1.0,2340.608,1573.719,2079.945,0.0,1355.159,27.522,45.299,2037.725,0.0,0.0,0.0,0.0,6,6
7,1,7.5,0.0,0.5,0.0791666666666666,6575.701000213621,3.0,0.0,1306.7580000000005,2444.765,1041.744,0.0,0.0,0.0,57.712,2550.933,0.0,0.0,0.0,0.0,6,7
8,2,7.2,-0.4,0.6,0.2733333333333332,9417.61100101471,3.0,0.0,441.205,5158.287,1155.017,0.0,866.915,167.0,51.541,2858.132,22.122,0.0,0.0,0.0,6,8
9,3,7.2,0.2,0.6,0.3366666666666666,8819.965000391008,3.0,0.0,680.1089999999999,4909.001,1595.5869999999998,0.0,9.028,0.0,56.73700000000001,2180.2970000000005,86.76800000000001,0.0,0.0,0.0,6,9
10,4,6.8,-0.6,0.0,0.1049999999999999,9241.999000072476,0.0,0.0,893.2080000000001,3837.5750000000007,1391.891,0.0,774.498,0.0,48.95,1659.2959999999998,630.709,0.0,0.0,0.0,6,10
11,5,7.2,-0.4,0.8,0.2644883720930233,2732.162999868394,2.0,0.0,537.6239999999999,1436.7500000000002,480.899,0.0,862.234,0.0,69.178,2117.479,119.68,0.0,0.0,0.0,6,11
12,6,6.8,-1.2,0.4,0.0283333333333333,7317.708999156958,1.0,0.0,740.326,996.425,637.662,0.0,0.0,0.0,89.16600000000001,4853.26,0.0,0.0,0.0,0.0,6,12
13,0,6.2,-0.4,0.0,0.1216666666666664,4861.3880004882885,2.0,0.0,241.273,2609.315,404.953,0.0,0.0,0.0,43.387,2094.62,37.449,0.0,0.0,0.0,6,13
14,1,6.4,-0.4,0.0,0.1483333333333332,6706.754998445508,4.0,1.0,738.707,3940.338,1578.294,0.0,636.958,172.81699999999998,61.312,1294.133,4.01,0.0,0.0,0.0,6,14
15,2,7.8,0.2,0.8,0.243859649122807,8506.856999635698,1.0,0.0,2204.3770000000004,3430.286,1932.385,0.0,0.0,473.817,56.681,2248.265,0.0,0.0,0.0,0.0,6,15
16,3,7.6,0.2,1.0,0.1433333333333332,10113.16799974442,2.0,4.0,1897.876,4402.566,1694.548,0.0,9.124,0.0,63.741,3645.902,1138.41,0.0,0.0,0.0,6,16
17,4,7.8,0.0,1.0,0.1916666666666666,7148.351999998095,0.0,0.0,253.913,3414.59,6349.026,0.0,0.0,90.136,49.32,3900.075,56.723,0.0,0.0,0.0,6,17
18,5,7.8,0.0,0.8,0.4350700280112046,4493.758000135422,0.0,0.0,265.69100000000003,540.9870000000001,1555.2459999999996,0.0,371.671,0.0,100.184,1533.176,114.884,0.0,0.0,0.0,6,18
19,6,7.333333333333333,-0.5,0.6666666666666666,0.3499999999999999,7593.16100049019,2.0,0.0,1193.635,3587.2390000000005,788.123,0.0,0.0,0.0,50.466,1645.9840000000002,404.989,0.0,0.0,0.0,6,19
20,0,7.25,-0.75,0.75,0.0959733893557423,3134.3979995250693,1.0,0.0,233.361,2163.602,484.241,0.0,0.0,0.0,41.458000000000006,1070.276,0.0,0.0,0.0,0.0,6,20
21,1,6.6,-0.6,0.4,0.1483333333333332,6394.040999650955,3.0,1.0,1030.6420000000005,3736.073,1107.5069999999998,0.0,0.0,101.08,63.244,2073.371,18.202,0.0,0.0,0.0,6,21
22,2,8.0,0.4,0.6,0.265126050420168,10087.012998819351,3.0,0.0,1765.5770000000002,4212.946,1862.281,0.0,0.0,18.5,64.86,2980.343,80.631,0.0,0.0,0.0,6,22
23,3,6.6,-0.2,0.4,0.3116666666666666,18563.72500038148,2.0,0.0,2138.542,6377.981000000001,3392.38,0.0,0.0,297.992,1445.053,4227.88,0.0,0.0,0.0,0.0,6,23
24,4,6.25,-0.5,0.5,0.1958333333333331,9084.381001710894,3.0,0.0,722.7780000000001,4662.05,2548.334,0.0,76.947,10.072,54.814,1094.845,369.23,0.0,0.0,0.0,6,24
25,5,6.8,-0.2,0.6,0.1366666666666667,5375.4270005226135,4.0,0.0,596.872,3154.377,1195.306,0.0,0.0,0.0,64.926,299.17499999999995,116.222,0.0,0.0,0.0,6,25
26,6,8.4,1.0,1.0,0.0416666666666666,3687.677000761032,0.0,0.0,105.115,884.9939999999999,841.1170000000001,0.0,0.0,0.0,50.609,2008.693,0.0,0.0,0.0,0.0,6,26
27,0,6.8,-0.2,0.4,0.0797435897435897,8457.309999704361,1.0,0.0,36.102,3058.971,2778.878,0.0,0.0,0.0,60.836,2608.962,36.522,0.0,0.0,0.0,6,27
28,1,7.0,0.0,0.6,0.1433333333333333,11411.675997734066,6.0,1.0,1629.804,5425.685,2788.238,0.0,0.0,43.966,71.314,1837.593,337.497,0.0,0.0,0.0,6,28
29,2,6.6,0.0,0.8,0.1916666666666666,11564.070000410084,4.0,0.0,363.822,6787.940999999999,3051.336,0.0,0.0,37.754,137.434,1487.1819999999998,39.757,0.0,0.0,0.0,6,29
30,3,7.75,-0.25,0.75,0.1823799435028249,9048.04599928856,5.0,3.0,1069.8069999999998,4970.595,1517.483,0.0,0.0,65.121,87.41699999999999,2258.577,318.665,0.0,0.0,0.0,6,30
31,4,6.8,-1.0,0.6,0.2783333333333332,5359.552999973302,3.0,0.0,663.2930000000001,2464.71,998.001,0.0,0.0,56.662,86.56,2015.115,192.85700000000003,0.0,0.0,0.0,6,31
32,5,7.25,-0.5,0.75,0.1791666666666666,8776.467001199722,10.0,1.0,840.175,3609.16,1719.8640000000005,0.0,0.0,143.387,30.245,1406.7220000000002,1028.078,0.0,0.0,0.0,6,32
33,6,7.2,-0.4,1.0,0.0458823529411764,1800.4750001430516,0.0,0.0,0.0,497.411,615.4820000000001,0.0,0.0,0.0,89.32900000000001,698.867,0.0,0.0,0.0,0.0,6,33
34,0,6.5,-0.25,0.5,0.1041666666666667,6055.14000082016,0.0,0.0,49.259,3157.557,986.2,0.0,0.0,31.483000000000004,31.235000000000007,1917.883,166.64,0.0,0.0,0.0,6,34
35,1,7.25,-0.25,1.0,0.1750000000000001,6522.957000970841,0.0,0.0,73.138,4450.928,2159.07,0.0,0.0,0.0,29.144,2118.996,0.0,0.0,0.0,0.0,6,35
36,2,7.0,-0.2,0.6,0.15683908045977,9415.778999567026,2.0,0.0,1445.0790000000002,3690.377,1782.619,0.0,0.0,92.211,49.589,3925.106,63.787,0.0,0.0,0.0,6,36
37,3,8.0,0.0,1.0,0.2783333333333334,5824.18799972534,3.0,0.0,986.092,2108.207,2349.504,0.0,0.0,11.035,46.253,1388.399,276.651,0.0,0.0,0.0,6,37
38,4,7.0,-0.75,1.0,0.08,6466.455998420716,4.0,0.0,915.983,2306.529,386.49,0.0,0.0,0.0,38.29,2593.477,263.373,0.0,0.0,0.0,6,38
39,5,6.25,-0.75,0.0,0.3747549019607842,1714.0659997463226,0.0,0.0,4.009,1151.759,248.899,0.0,0.0,123.711,74.97,592.1519999999999,0.0,0.0,0.0,0.0,6,39
40,6,7.6,-0.8,0.8,0.1388888888888888,3915.759999513627,0.0,0.0,366.025,1625.884,283.427,0.0,0.0,0.0,126.317,1408.5220000000002,4.015,93.997,0.0,0.0,6,40
41,0,7.333333333333333,-0.6666666666666666,0.5,0.0824074074074074,3887.478999376297,0.0,0.0,24.224,1919.148,446.584,0.0,0.0,0.0,30.296,1460.7820000000002,0.0,0.0,0.0,0.0,6,41
42,2,6.75,-0.5,0.25,0.0604166666666665,17990.97400045395,3.0,3.0,1622.228,9043.352,3138.6100000000006,0.0,0.0,296.077,599.791,5127.144999999999,121.44,0.0,0.0,0.0,6,43
43,3,7.0,-1.0,1.0,0.0416666666666667,950.7849998474118,0.0,0.0,5.039,820.829,451.927,0.0,0.0,0.0,41.729,788.264,0.0,0.0,0.0,0.0,6,44
0,2,7.0,-0.75,1.25,0.0,5879.840000152584,0.0,2.0,1336.8869999999995,3037.781,906.825,0.0,0.0,0.0,80.815,463.731,145.957,255.16,0.0,0.0,7,0
1,3,5.5,-1.0,0.5,0.0,9405.165001153942,0.0,0.0,892.466,6420.567999999999,1133.99,0.0,0.0,0.0,67.379,796.6469999999999,0.0,0.0,0.0,0.0,7,1
2,4,6.0,0.0,0.0,0.0,22826.4690003395,0.0,1.0,1737.351,7313.968999999999,1238.368,0.0,0.0,0.0,111.365,2092.302,164.604,0.0,31.218,0.0,7,2
3,5,6.0,-0.2,0.2,0.0,6869.515000581741,0.0,0.0,560.6450000000001,4129.566,835.8670000000001,0.0,0.0,0.0,282.465,1169.598,0.0,0.0,0.0,0.0,7,3
4,6,8.0,-0.25,1.5,0.0,10338.596997261053,0.0,0.0,332.053,6171.974999999999,1749.75,0.0,0.0,0.0,189.571,1213.686,614.246,114.432,0.0,0.0,7,4
5,0,7.5,0.0,1.0,0.0,8193.377999782559,0.0,0.0,912.158,5725.857,543.5409999999999,0.0,0.0,0.0,188.664,618.617,0.0,0.0,0.0,0.0,7,5
6,1,7.666666666666667,0.0,1.1666666666666667,0.280917366946779,11967.146995782849,8.0,9.0,2020.229,7304.936,1266.399,0.0,0.0,0.0,642.4849999999999,1204.844,58.215,0.0,0.0,0.0,7,6
7,2,6.6,0.0,0.8,0.11,10439.846001148224,8.0,4.0,2428.519,4373.25,1732.064,0.0,0.0,0.0,52.176,936.247,334.675,0.0,0.0,0.0,7,7
8,3,6.6,-0.2,0.2,0.0661494252873562,11131.345998764038,2.0,8.0,1871.422,5758.008,261.867,0.0,0.0,0.0,106.971,2360.315,51.768,0.0,0.0,0.0,7,8
9,4,8.25,0.25,1.75,0.1174059139784945,7929.2800014019,1.0,0.0,2428.857,3341.6320000000005,389.744,0.0,0.0,0.0,237.813,1247.12,647.0930000000001,305.073,14.226,0.0,7,9
10,5,7.4,0.2,1.0,0.0848780487804879,14280.678998947144,0.0,5.0,1819.633,3276.588,6840.023999999999,0.0,0.0,0.0,290.21399999999994,1350.657,307.75199999999995,0.0,0.0,0.0,7,10
11,6,6.2,0.4,0.0,0.0628379171747278,10327.240000724792,2.0,1.0,1998.085,4749.056999999999,900.031,0.0,0.0,0.0,144.544,2096.558,266.05,0.0,0.0,0.0,7,11
12,0,4.666666666666667,-1.3333333333333333,0.0,0.0139122315592903,11820.687999725342,5.0,1.0,1482.906,4723.093000000001,3285.615,0.0,0.0,0.0,60.981,1892.985,207.856,0.0,0.0,0.0,7,12
13,1,6.6,-0.6,0.8,0.0780598669623059,10310.746000051504,0.0,7.0,967.62,4619.619000000001,3239.002,0.0,0.0,0.0,57.377,1271.54,0.0,0.0,0.0,0.0,7,13
14,2,5.5,-1.25,0.5,0.2315826330532212,11991.119998693468,16.0,4.0,4203.941,4766.888,2344.039,0.0,0.0,0.0,99.973,287.922,711.4649999999999,0.0,0.0,0.0,7,14
15,3,5.8,-0.8,0.0,0.1183333333333334,10553.416000127789,3.0,1.0,1008.6,6605.943000000001,1518.607,0.0,0.0,0.0,44.392,1177.135,185.08,0.0,0.0,0.0,7,15
16,4,6.75,0.0,0.5,0.0979166666666666,8317.163000822065,5.0,1.0,616.2699999999999,2623.179,4032.18,0.0,0.0,0.0,236.547,556.242,80.289,0.0,0.0,0.0,7,16
17,5,6.0,-0.6666666666666666,0.0,0.2449233716475094,11389.8869998455,13.0,6.0,2413.668,3612.621,1776.369,0.0,0.0,0.0,121.313,2344.608,200.468,150.612,363.429,0.0,7,17
18,6,6.5,-0.5,1.0,0.1719537815126051,7689.596000909805,0.0,0.0,694.38,2798.0240000000003,2405.196,0.0,0.0,0.0,112.155,1636.594,0.0,0.0,1.002,0.0,7,18
19,0,6.0,-0.8,0.2,0.0711325219743068,9133.131999731066,2.0,4.0,1855.64,4569.56,758.518,0.0,0.0,0.0,186.288,2522.423,0.0,0.0,0.0,0.0,7,19
20,1,6.2,-0.2,0.6,0.1521148459383753,12073.784999132158,0.0,0.0,723.586,4501.961,5164.7880000000005,0.0,0.0,0.0,219.226,1714.3429999999998,0.0,0.0,0.0,0.0,7,20
21,2,6.6,-1.0,0.6,0.1966666666666665,15176.111999511711,3.0,1.0,958.833,6044.482000000001,563.397,0.0,0.0,0.0,117.879,791.8419999999999,0.0,414.965,0.0,0.0,7,21
22,3,6.2,0.2,0.0,0.1866666666666668,6915.112000942236,4.0,5.0,821.287,1164.983,1324.228,0.0,0.0,0.0,43.146,1191.983,22.179,0.0,6.038,0.0,7,22
23,4,4.0,0.5,-0.5,0.0541666666666665,4212.790000438693,2.0,0.0,404.375,1277.645,1730.272,0.0,0.0,0.0,30.083,747.5600000000001,21.402,0.0,0.0,0.0,7,23
24,5,6.2,0.0,0.5,0.16,11876.993000984196,2.0,11.0,1577.934,5525.111,2634.558,0.0,0.0,0.0,128.428,1134.903,712.4150000000001,72.282,0.0,0.0,7,24
25,6,6.75,-0.25,1.0,0.0458333333333332,8567.120001792915,5.0,0.0,949.469,2374.52,3790.264,0.0,0.0,0.0,95.953,1282.283,0.0,0.0,0.0,0.0,7,25
26,0,6.2,-0.2,0.4,0.0683333333333333,7645.966000556948,1.0,1.0,736.22,2726.774,3470.946,0.0,0.0,0.0,42.204,746.457,0.0,0.0,0.0,0.0,7,26
27,1,6.0,-0.25,0.5,0.0322191934925579,4373.2179996967325,1.0,0.0,315.81499999999994,2218.4619999999995,849.99,0.0,0.0,0.0,120.829,865.67,0.0,0.0,0.0,0.0,7,27
28,2,5.25,-1.5,0.25,0.2104166666666667,9497.079000234602,1.0,8.0,1858.378,6005.137,457.548,0.0,0.0,0.0,177.678,1122.5000000000002,0.0,0.0,0.0,0.0,7,28
29,3,3.6,-1.2,-0.4,0.1716666666666668,7109.721999406815,2.0,0.0,1319.111,4353.777,0.0,0.0,0.0,0.0,276.275,814.261,33.254,22.088,0.0,0.0,7,29
30,4,5.0,-0.8,-0.4,0.0583333333333334,7566.397000789637,1.0,2.0,819.8059999999999,4301.613,1645.609,0.0,0.0,0.0,165.675,1070.25,0.0,0.0,0.0,0.0,7,30
31,5,6.5,-0.25,0.5,0.0125700280112044,6024.394000530247,0.0,0.0,684.4169999999999,2988.295,1147.803,0.0,0.0,0.0,44.867,722.2669999999999,0.0,0.0,0.0,0.0,7,31
32,6,8.0,0.0,1.0,0.025,813.084000110626,0.0,0.0,25.137,415.956,14.091,0.0,0.0,0.0,66.163,291.207,0.0,0.0,0.0,0.0,7,32
33,0,5.8,-0.6,0.4,0.1682369146005509,11451.855999708176,0.0,0.0,682.892,5456.417,1712.794,0.0,0.0,0.0,59.239,2725.5600000000004,666.736,161.82000000000002,0.0,0.0,7,33
34,1,5.8,-0.6,0.4,0.1607142857142857,5703.82599902153,0.0,2.0,1382.3719999999998,2562.197,766.443,0.0,0.0,0.0,161.438,576.394,68.256,0.0,0.0,0.0,7,34
35,2,7.0,0.3333333333333333,0.6666666666666666,0.2111111111111111,10725.548000335692,5.0,0.0,1380.531,6856.82,1779.1839999999995,0.0,0.0,0.0,31.119,537.853,81.312,0.0,0.0,0.0,7,35
36,3,5.8,-0.6,0.4,0.2816666666666664,7864.711000204088,3.0,1.0,551.686,6422.523999999999,365.34,0.0,0.0,0.0,287.318,1037.928,0.0,412.628,1.003,0.0,7,36
37,4,4.333333333333333,-0.3333333333333333,-0.6666666666666666,0.2777777777777777,1683.9319999217985,5.0,0.0,363.188,995.215,0.0,0.0,0.0,0.0,24.135,300.642,0.0,0.0,0.0,0.0,7,37
38,5,4.8,-0.2,-0.2,0.0144444444444444,5883.357001543044,1.0,0.0,901.95,2192.0260000000003,1384.4,0.0,0.0,0.0,122.902,1010.063,0.0,0.0,0.0,0.0,7,38
39,6,5.8,-0.6,0.2,0.0333333333333333,9664.033001899725,1.0,1.0,958.344,5553.359,327.26,0.0,0.0,0.0,175.209,2141.304,0.0,463.284,0.0,0.0,7,39
40,0,6.0,-0.25,0.5,0.1499311294765841,15439.48600363731,6.0,3.0,3073.794,8309.628999999999,1629.1650000000002,0.0,0.0,0.0,430.459,1286.812,1.004,285.97,4.188,0.0,7,40
41,1,8.0,1.0,1.0,0.0916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,41
42,2,5.0,-2.0,0.0,0.351464435146443,7556.73300099373,0.0,0.0,2668.189,7327.091,482.742,0.0,0.0,0.0,19.518,623.629,0.0,60.271,0.0,0.0,7,42
43,3,4.333333333333333,-2.0,-0.3333333333333333,0.1027777777777778,7217.323999881748,0.0,0.0,877.182,8914.099999999999,1386.629,0.0,0.0,0.0,33.175,638.329,0.0,245.156,0.0,0.0,7,43
44,4,5.8,-0.8,0.4,0.0860760585225825,5703.590999841696,0.0,0.0,1770.0179999999998,6188.108,166.687,0.0,0.0,0.0,425.053,673.1300000000001,0.0,112.095,0.0,0.0,7,44
45,5,6.333333333333333,-0.6666666666666666,0.3333333333333333,0.0499999999999999,2418.6699995994563,1.0,0.0,501.174,374.039,303.578,0.0,0.0,0.0,33.114000000000004,1205.8149999999998,0.0,0.0,0.0,0.0,7,45
46,6,6.0,0.0,0.0,0.233333333333333,48.88300013542175,0.0,0.0,16.096,19.522,0.0,0.0,0.0,0.0,13.295000000000002,0.0,0.0,0.0,0.0,0.0,7,46
47,0,8.0,-1.0,1.0,0.216666666666667,2201.717000484466,0.0,0.0,529.4329999999999,2160.107,153.388,0.0,0.0,0.0,9.085,251.575,0.0,0.0,0.0,0.0,7,47
0,3,7.0,-1.0,1.0,0.0,624.3980002403256,0.0,7.0,166.202,214.705,0.0,0.0,0.0,0.0,200.83,82.96300000000001,0.0,0.0,13.062,0.0,8,0
1,4,7.4,-0.6,1.2,0.0,3365.592000722885,0.0,11.0,591.719,401.22100000000006,0.0,0.0,0.0,0.0,42.233,832.408,1277.345,180.247,20.109,0.0,8,1
2,5,6.2,-0.2,0.6,0.0,1222.3510000705735,0.0,2.0,55.440000000000005,410.09,77.59,0.0,0.0,17.086,70.75399999999999,589.513,0.0,0.0,0.0,0.0,8,2
